timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,isFailure,total
1526375290110882,-1,-6,-31,-2,1,0,-2,0,false,122.875
1526375290110882,2,11,37,6,2,0,1,2,false,135.625
1526375290123895,1,2,12,2,1,0,0,0,false,130.25
1526375290123895,1,0,-11,-4,0,0,-1,0,false,126.125
1526375290131901,1,6,10,0,0,0,0,-2,false,129.875
1526375290131901,0,1,-13,1,1,-2,-3,-1,false,126
1526375290146909,2,-2,9,7,1,0,0,1,false,130.25
1526375290146909,-3,3,8,-6,-4,-3,0,-1,false,127.25
1526375290153915,-2,-8,-19,-10,-1,-2,0,-2,false,122.5
1526375290153915,-4,-8,-6,-8,-4,1,0,-3,false,124
1526375290169925,-2,4,-34,-6,-1,-1,-4,-3,false,122.125
1526375290169925,3,1,31,7,2,0,-1,0,false,133.375
1526375290170924,4,10,29,16,4,1,0,1,false,136.125
1526375290170924,-2,-1,2,1,-2,-1,0,0,false,127.625
1526375290184935,-4,-6,-9,-4,-2,-1,0,-2,false,124.5
1526375290184935,-2,0,-12,1,0,-1,0,0,false,126.25
1526375290191940,-3,-16,-22,-8,-3,-2,-1,-2,false,121
1526375290191940,0,6,11,1,-1,1,-1,-2,false,129.875
1526375290206950,-1,4,9,0,0,-1,-1,1,false,129.375
1526375290206950,-2,-8,2,-3,1,-2,1,-2,false,126.375
1526375290213950,1,9,-11,0,0,-2,-1,2,false,127.75
1526375290213950,-2,-17,0,0,0,-2,0,0,false,125.375
1526375290229964,2,17,6,4,1,-1,0,1,false,131.75
1526375290229964,1,10,17,2,0,2,-1,0,false,131.875
1526375290230961,-5,-18,-12,-5,-2,-1,0,-3,false,122.25
1526375290230961,-2,-5,-30,-13,-3,0,-1,-1,false,121.125
1526375290243975,0,-5,6,6,1,0,1,-1,false,129
1526375290243975,1,1,3,7,3,-1,0,0,false,129.75
1526375290251979,-2,1,-8,-6,-2,0,-3,-2,false,125.25
1526375290251979,-3,-7,-19,-4,-3,-3,-2,-1,false,123
1526375290266989,3,4,26,6,2,-1,0,2,false,133.25
1526375290266989,2,7,16,6,2,0,0,1,false,132.25
1526375290273993,-2,6,-1,-1,-1,0,-1,1,false,128.125
1526375290273993,-2,-2,6,1,0,-1,-1,-2,false,127.875
1526375290290005,-2,0,-25,-6,-3,-1,-2,-2,false,122.875
1526375290290005,-4,-22,-23,-13,-3,-3,-2,-3,false,119
1526375290291001,1,14,17,7,0,1,1,-1,false,133
1526375290291001,3,11,15,5,0,0,-1,0,false,132.125
1526375290304013,0,-9,4,3,0,-1,2,2,false,128.125
1526375290304013,-2,5,-3,1,0,-1,-2,-2,false,127.5
1526375290312019,-3,-9,-2,-3,0,-1,-2,-3,false,125.125
1526375290312019,-4,-5,-21,-6,-4,-1,-1,0,false,122.75
1526375290327031,3,1,0,-1,-2,-3,-2,-1,false,127.375
1526375290327031,0,1,15,-1,0,1,-1,1,false,130
1526375290334035,0,1,-12,-6,-1,-1,0,-1,false,125.5
1526375290334035,0,-7,6,3,1,1,-2,-2,false,128
1526375290351049,3,20,23,11,4,0,2,2,false,136.125
1526375290351049,-2,-8,-3,-4,-3,-1,-1,0,false,125.25
1526375290352041,1,8,-10,-3,-2,-2,-2,-1,false,126.625
1526375290352041,-1,-4,7,-4,-2,-2,0,-2,false,127
1526375290364053,-3,-16,-8,-4,-1,-1,-1,-3,false,123
1526375290364053,-2,-4,-25,-5,-1,-2,-2,-2,false,123
1526375290372062,0,0,0,0,-1,-1,-1,-1,false,127.5
1526375290372062,5,20,31,10,4,-1,0,1,false,136.75
1526375290387069,1,-3,3,-2,0,1,1,0,false,128.125
1526375290387069,1,5,-4,-1,1,1,-1,-2,false,128
1526375290394072,-4,-14,-6,-7,-5,-2,0,-1,false,123.125
1526375290394072,-5,-6,-24,-5,-2,-3,0,0,false,122.375
1526375290410084,-3,-13,0,0,-1,-1,-1,-3,false,125.25
1526375290410084,4,18,14,4,1,2,0,1,false,133.5
1526375290411084,4,7,14,7,2,1,2,2,false,132.875
1526375290411084,0,-4,-13,0,1,1,-2,0,false,125.875
1526375290424089,-1,7,7,-5,0,0,0,0,false,129
1526375290424089,-4,-10,-18,-4,-2,-1,0,-2,false,122.875
1526375290432096,-1,-4,1,-2,0,-1,-1,-3,false,126.625
1526375290432096,0,3,5,-5,-2,-2,-1,-1,false,127.625
1526375290447105,-1,-10,-30,1,-2,0,-2,-1,false,122.375
1526375290447105,-1,-6,21,10,1,0,-3,-1,false,130.625
1526375290454114,2,23,26,7,1,-1,3,1,false,135.75
1526375290454114,1,-1,-5,-2,2,0,-2,2,false,127.375
1526375290470124,-4,-7,-12,-9,-2,-1,-3,-2,false,123
1526375290470124,-2,-2,-12,-7,-3,-2,0,1,false,124.625
1526375290471121,-3,-14,-8,-3,-2,-2,-6,-1,false,123
1526375290471121,-4,-10,-12,-4,-3,-1,0,-3,false,123.375
1526375290486131,3,14,13,3,2,0,-1,1,false,132.375
1526375290486131,2,8,30,8,2,1,0,1,false,134.5
1526375290492139,-1,-5,-15,-5,2,-2,-1,-1,false,124.5
1526375290492139,-1,-8,4,-1,-5,-2,0,-2,false,126.125
1526375290507149,-1,7,-21,-7,-2,-2,-1,-1,false,124.5
1526375290507149,-1,-2,15,-4,-3,-3,0,-2,false,128
1526375290514160,-1,-6,-14,2,1,-1,0,0,false,125.625
1526375290514160,2,6,15,4,1,1,1,1,false,131.875
1526375290530165,-1,-21,-5,-4,-2,0,1,-2,false,123.75
1526375290530165,0,19,-10,-4,0,0,-2,-1,false,128.25
1526375290531165,0,-4,-4,7,0,0,0,-1,false,127.75
1526375290531165,-2,-2,3,-2,1,0,1,1,false,128
1526375290544174,-2,-5,7,-4,2,-1,0,0,false,127.625
1526375290544174,1,-2,-20,-1,-1,-2,0,-1,false,124.75
1526375290552180,-1,1,12,-1,-2,-1,0,-1,false,128.875
1526375290552180,1,1,3,5,1,1,1,-1,false,129.5
1526375290567196,-3,-16,-13,-4,-1,-2,-2,-1,false,123
1526375290567196,0,3,-6,-6,0,-1,-1,-2,false,126.375
1526375290582198,4,19,17,6,2,1,1,4,false,134.75
1526375290582198,-1,-2,6,-1,0,0,-1,1,false,128.25
1526375290589203,-4,-2,-19,-5,-2,-1,-1,-1,false,124
1526375290589203,-3,-16,5,-2,-1,1,0,-1,false,125.875
1526375290597207,0,-2,-4,-2,0,0,-1,-1,false,126.75
1526375290597207,0,3,-17,-5,-1,-1,-2,-1,false,125
1526375290604211,3,21,22,6,-1,-1,-3,-1,false,133.75
1526375290604211,-2,-14,-4,1,1,-1,1,0,false,125.75
1526375290612220,-2,-1,1,0,-1,-1,0,-1,false,127.375
1526375290612220,-1,-10,-1,0,0,-1,-1,-2,false,126
1526375290627228,-3,0,-21,-5,-2,-2,0,-2,false,123.625
1526375290627228,-1,-3,5,1,-2,-1,-1,-1,false,127.625
1526375290634232,-1,-1,2,-4,-1,-1,-1,-2,false,126.875
1526375290634232,1,4,-4,-2,0,-1,0,0,false,127.75
1526375290649239,2,9,30,7,0,1,0,2,false,134.375
1526375290649239,0,-9,-21,1,-1,0,0,-1,false,124.125
1526375290657248,-1,8,10,-2,-2,0,0,-1,false,129.5
1526375290657248,-4,-7,-23,-5,-2,0,0,-2,false,122.625
1526375290664252,3,4,6,1,0,1,-2,0,false,129.625
1526375290664252,0,4,13,0,-1,0,-1,0,false,129.875
1526375290672254,-4,-25,-25,-4,-5,-2,-4,-2,false,119
1526375290672254,1,9,-3,-2,0,-1,-1,-1,false,128.25
1526375290687278,0,5,19,8,1,1,1,-1,false,132.25
1526375290687278,-1,-2,-5,-2,0,0,-1,-2,false,126.375
1526375290694272,-3,-1,1,0,-1,-1,0,-1,false,127.25
1526375290694272,-1,-6,-9,-1,-1,-1,-1,-3,false,125
1526375290718304,-4,-15,7,-2,-2,-1,0,-1,false,125.75
1526375290718304,0,19,-17,-1,0,-2,0,0,false,127.875
1526375290719285,6,12,35,7,3,0,3,2,false,136.5
1526375290719285,-2,0,5,1,-1,0,1,2,false,128.75
1526375290724311,-1,-2,-4,1,1,-3,-1,-1,false,126.75
1526375290724311,-7,-14,-18,-9,-4,-2,-1,-2,false,121
1526375290732298,-3,-7,-22,-4,-3,-3,-2,-3,false,122
1526375290732298,2,8,22,2,2,-1,-1,0,false,132.25
1526375290747309,3,3,12,5,0,1,-1,-1,false,130.75
1526375290747309,0,8,3,-2,0,-1,-1,1,false,129
1526375290754328,-2,-9,-17,-3,-1,-2,0,0,false,123.75
1526375290754328,-1,1,7,-2,-1,0,0,-2,false,128.25
1526375290769334,-5,-35,-41,-8,-2,-2,-2,-4,false,116
1526375290769334,6,34,19,7,1,0,1,0,false,136.5
1526375290777343,3,4,28,7,2,1,0,1,false,133.75
1526375290777343,2,6,4,4,-1,0,0,1,false,130
1526375290792337,-5,-10,-6,-4,-1,0,-1,-1,false,124.5
1526375290792337,-4,-17,-21,-10,-3,-2,-1,-2,false,121
1526375290800342,-1,-3,-26,-7,-3,-2,-1,-2,false,122
1526375290800342,3,13,30,4,-2,0,1,1,false,134.25
1526375290807343,-1,6,9,2,-1,0,0,0,false,129.875
1526375290807343,-2,-12,-24,-3,-1,-2,-2,-2,false,122
1526375290814352,0,3,16,1,1,1,1,-1,false,130.75
1526375290814352,0,-18,-19,2,-1,-3,-3,-1,false,122.625
1526375290829363,1,25,6,-4,0,-1,0,0,false,131.375
1526375290829363,1,-10,16,8,1,0,1,1,false,130.25
1526375290837368,2,6,-14,4,2,0,-1,-1,false,127.75
1526375290837368,-1,-6,-4,0,-2,-2,-1,-1,false,125.875
1526375290852374,-2,-1,-5,-4,-2,-1,0,0,false,126.125
1526375290852374,-2,-5,-1,-5,-2,-3,-1,-2,false,125
1526375290853373,-4,-12,-17,-7,-3,-1,1,-1,false,122.5
1526375290853373,0,-9,-4,-1,0,-1,-1,-1,false,125.875
1526375290867384,5,29,8,4,2,1,0,1,false,134.25
1526375290867384,0,0,27,4,0,3,1,1,false,132.5
1526375290874404,-2,1,2,2,-2,0,0,0,false,128.125
1526375290874404,-5,-8,-6,-8,-1,-1,-1,-2,false,124
1526375290890405,-2,-3,-14,-3,-1,-2,-1,0,false,124.75
1526375290890405,2,1,-27,-2,1,-1,-1,0,false,124.625
1526375290897407,2,-2,37,9,2,0,-1,-1,false,133.75
1526375290897407,2,12,-4,-1,-2,-1,-1,1,false,128.75
1526375290912417,0,-14,11,-2,-1,0,1,-1,false,127.25
1526375290912417,-1,0,-8,-2,-1,-1,0,1,false,126.5
1526375290913413,-4,-3,-20,-11,-3,-2,-1,-2,false,122
1526375290913413,-1,-7,-13,0,2,-2,-1,0,false,125.25
1526375290935433,-2,0,21,5,3,2,0,0,false,131.625
1526375290935433,-1,9,-1,-4,0,-1,-1,-1,false,128
1526375290935433,-1,-8,-7,5,1,2,0,1,false,127.125
1526375290935433,2,13,7,-2,1,-1,0,0,false,130.5
1526375290949442,2,-3,5,7,-2,-2,-1,0,false,128.75
1526375290949442,-4,-18,-9,-3,-2,0,-2,-2,false,123
1526375290957456,-1,5,-24,-8,-3,-2,-3,-2,false,123.25
1526375290957456,-3,-7,18,0,0,1,1,-2,false,129
1526375290972473,0,9,-26,-3,-1,0,1,-1,false,125.375
1526375290972473,2,-1,37,4,1,0,0,0,false,133.375
1526375290973454,0,8,-5,0,0,-2,0,0,false,128.125
1526375290973454,-2,-1,-8,-1,-1,-1,-1,-1,false,126
1526375290987462,-4,-13,-4,-7,-1,-1,-1,-3,false,124
1526375290987462,-2,2,-3,3,0,-1,-1,0,false,127.75
1526375290994488,3,3,11,4,3,0,0,1,false,131.125
1526375290994488,0,6,5,-4,-3,-2,-2,-1,false,127.875
1526375291009481,-4,-26,-44,-10,-3,-2,-4,-2,false,116
1526375291009481,-2,21,18,2,0,0,0,-1,false,132.75
1526375291017482,1,4,28,8,0,1,2,2,false,133.75
1526375291017482,-1,-5,-6,2,0,-1,-1,0,false,126.5
1526375291032497,0,-1,-10,-3,0,-2,-1,0,false,125.875
1526375291032497,1,-6,-3,-5,-2,0,0,-1,false,126
1526375291033493,-1,8,10,0,-1,-3,-1,0,false,129.5
1526375291033493,-2,-6,-13,0,-1,1,1,0,false,125.5
1526375291046505,-1,2,5,1,1,-2,-2,0,false,128.5
1526375291046505,-4,-9,-5,5,0,0,-1,-2,false,126
1526375291054512,0,4,4,0,-1,-2,-1,-2,false,128.25
1526375291054512,-3,-18,-10,-3,-1,-1,-1,0,false,123.375
1526375291069522,0,26,17,-2,0,-2,-1,-2,false,132.5
1526375291069522,2,-8,-14,1,2,-2,-1,0,false,125.5
1526375291077527,0,5,17,-3,-1,1,0,0,false,130.375
1526375291077527,-1,3,-9,2,0,-1,0,-2,false,127
1526375291092537,-3,-8,4,-1,-4,-2,-1,0,false,126.125
1526375291092537,3,2,-1,0,1,-1,-2,0,false,128.25
1526375291093536,-2,-4,-9,-4,-1,-2,0,-4,false,124.75
1526375291093536,0,1,6,-1,0,-1,1,0,false,128.75
1526375291106562,-2,1,3,1,-2,2,1,0,false,128.5
1526375291106562,-1,-7,-10,-4,-2,0,-2,-1,false,124.625
1526375291114551,-1,-4,-2,2,-1,-1,0,-1,false,127
1526375291114551,0,4,6,4,-1,-1,0,1,false,129.625
1526375291129561,0,-14,-9,-2,1,1,-1,-1,false,124.875
1526375291129561,-3,14,-2,-8,-6,-2,-1,-2,false,126.75
1526375291137567,0,-12,-13,-8,0,0,0,1,false,124
1526375291137567,1,15,17,4,1,0,-1,-1,false,132.5
1526375291152576,2,-3,-24,2,0,0,1,-1,false,125.125
1526375291152576,1,7,42,3,0,0,-1,1,false,134.625
1526375291153573,0,-3,-5,0,-1,-1,-2,-1,false,126.375
1526375291153573,-2,-1,-6,1,1,0,1,0,false,127.25
1526375291166602,-2,-1,-7,-1,-1,0,-1,-2,false,126.125
1526375291166602,-1,-7,-14,-11,-2,1,0,-2,false,123.5
1526375291182612,-4,-10,-7,-5,-4,-4,-2,-3,false,123
1526375291182612,-1,-5,-3,-3,0,0,-1,0,false,126.375
1526375291198602,2,5,12,4,2,0,-1,-1,false,130.875
1526375291198602,-2,-7,2,8,0,-1,-1,-2,false,127.625
1526375291198602,-1,4,1,1,-1,2,0,1,false,128.875
1526375291198602,4,11,-5,0,-1,-1,0,1,false,129.125
1526375291212615,3,10,24,2,0,-1,0,0,false,132.75
1526375291212615,-1,-8,-11,-4,-1,-1,-1,0,false,124.625
1526375291213613,-4,-11,-14,-6,1,0,-1,1,false,123.75
1526375291213613,-3,-7,-25,-5,-3,-1,0,-2,false,122.25
1526375291226626,2,7,23,0,1,-1,0,1,false,132.125
1526375291226626,2,6,16,3,2,-1,0,0,false,131.5
1526375291234631,2,1,-4,5,1,-1,-1,-1,false,128.25
1526375291234631,-4,-5,-6,-7,-2,-2,-2,-2,false,124
1526375291249641,-3,-6,-29,-4,-2,-2,-1,0,false,122.125
1526375291249641,0,-2,19,3,2,1,1,-1,false,130.875
1526375291257646,2,-1,-4,1,-1,0,0,0,false,127.625
1526375291257646,-5,-12,4,-4,-1,-1,-1,-1,false,125.375
1526375291272656,2,12,-16,-1,-1,-1,-2,0,false,127.125
1526375291272656,3,6,7,2,-2,-1,1,1,false,130.125
1526375291273656,0,3,0,3,0,-1,0,-2,false,128.375
1526375291273656,1,1,16,6,2,1,0,0,false,131.375
1526375291286664,-6,-15,-21,-11,-5,-2,0,-1,false,120.375
1526375291286664,-2,-4,-7,1,0,-1,-1,-1,false,126.125
1526375291294666,1,8,25,6,1,-1,-1,-2,false,132.625
1526375291294666,1,-5,-14,-5,-1,-1,1,-1,false,124.875
1526375291309681,2,3,13,2,2,0,0,-1,false,130.625
1526375291309681,0,-7,-24,-5,-2,-1,-1,0,false,123
1526375291317687,-2,-2,9,-3,-1,-2,-2,-1,false,127.5
1526375291317687,1,3,2,1,-1,-2,-2,0,false,128.25
1526375291332714,-1,0,12,0,-1,0,-2,0,false,129
1526375291332714,-3,-9,-15,-1,-1,0,0,-1,false,124.25
1526375291333692,-2,-15,-8,-3,0,1,0,-1,false,124.5
1526375291333692,-2,20,6,-4,-1,-1,-1,1,false,130.25
1526375291346707,0,-14,-19,-8,-3,-1,1,0,false,122.5
1526375291346707,2,1,-8,3,2,1,-2,0,false,127.875
1526375291354711,5,15,39,8,-1,0,1,2,false,136.625
1526375291354711,1,3,11,5,-2,-1,0,-1,false,130
1526375291369717,-1,2,13,9,0,-1,0,-1,false,130.625
1526375291369717,-5,-10,-27,-9,-2,-2,0,-2,false,120.875
1526375291377726,-4,-9,-19,-9,-3,-2,-3,-1,false,122
1526375291377726,1,-6,-6,-3,0,-2,-1,-1,false,125.75
1526375291392751,-1,-9,-9,-7,-3,-2,-2,0,false,123.875
1526375291392751,2,9,14,1,-1,-1,-1,1,false,131
1526375291393732,4,16,5,10,0,0,0,1,false,132.5
1526375291393732,4,14,21,5,2,1,1,0,false,134
1526375291406745,-4,-8,-11,-1,-1,1,0,0,false,125
1526375291406745,-3,-10,-12,-10,-3,-4,-2,-3,false,122
1526375291414756,-3,-8,2,-3,-2,-1,-2,-2,false,125.625
1526375291414756,-1,-3,-6,1,-1,0,0,-1,false,126.625
1526375291429756,0,-7,-4,3,2,-2,0,-1,false,126.875
1526375291429756,1,8,14,4,1,1,0,0,false,131.625
1526375291437761,-2,3,-17,-7,-3,-3,0,-2,false,124.125
1526375291437761,-1,-12,-4,0,-3,-1,-2,-2,false,124.875
1526375291460781,-2,4,14,-2,-1,0,-1,0,false,129.5
1526375291460781,-2,-3,-18,0,-1,-1,-1,-1,false,124.625
1526375291461788,1,6,6,-1,-3,-1,-1,0,false,128.875
1526375291461788,1,-1,6,2,0,1,2,-1,false,129.25
1526375291466786,3,10,22,6,1,-1,2,1,false,133.5
1526375291466786,-1,-6,1,0,-5,-2,0,0,false,126.375
1526375291474789,-4,-8,-18,-3,-1,-1,-2,-2,false,123
1526375291474789,-1,-1,-11,-3,-3,-1,0,1,false,125.625
1526375291488799,2,1,7,1,-1,0,-3,0,false,128.875
1526375291488799,-3,2,-1,-1,0,1,0,-1,false,127.625
1526375291504811,-3,-7,-11,-5,0,-1,0,0,false,124.625
1526375291504811,-1,-1,-2,-2,0,0,0,-1,false,127.125
1526375291512815,-2,-1,-3,-2,-1,-1,0,-1,false,126.625
1526375291512815,1,0,5,-4,0,0,0,0,false,128.25
1526375291512815,3,-1,-1,1,1,0,-1,1,false,128.375
1526375291512815,2,5,10,5,1,1,-1,0,false,130.875
1526375291526824,-3,-2,-26,-4,-2,-1,0,0,false,123.25
1526375291526824,1,5,33,5,1,0,0,1,false,133.75
1526375291534825,-2,-11,-9,-3,0,2,1,0,false,125.25
1526375291534825,-1,1,-10,-5,-2,-1,-2,1,false,125.625
1526375291548839,3,1,19,7,0,-2,-2,0,false,131.25
1526375291548839,-5,-15,-15,-6,-2,-1,-1,-2,false,122
1526375291557845,-1,11,-9,-5,-2,-1,-1,-1,false,126.875
1526375291557845,5,15,4,5,2,-2,-1,0,false,131.5
1526375291571855,-1,-3,8,2,1,2,1,1,false,129.375
1526375291571855,2,0,11,3,-1,-1,0,0,false,129.75
1526375291579860,-3,-9,0,0,-1,1,1,-1,false,126.5
1526375291579860,-3,-10,-17,-7,-5,-2,-2,-2,false,122
1526375291586864,-2,4,0,-1,1,0,-3,-3,false,127.5
1526375291586864,0,-5,-8,-2,1,-1,0,1,false,126.25
1526375291593869,2,3,7,3,0,-2,-2,0,false,129.375
1526375291593869,-1,2,6,0,0,0,-1,1,false,128.875
1526375291608880,-1,1,-1,-4,-1,-1,0,0,false,127.125
1526375291608880,-3,1,4,-1,-2,-1,-2,-3,false,127.125
1526375291617886,-1,-4,-26,-5,-1,-1,-2,-1,false,123
1526375291617886,-1,-1,14,0,0,0,-1,-2,false,129.125
1526375291631891,0,-4,-3,-1,0,-1,-2,-2,false,126.375
1526375291631891,1,1,-5,3,0,-1,1,-1,false,127.875
1526375291639899,0,-5,6,0,0,-3,-1,0,false,127.625
1526375291639899,0,10,-7,3,1,1,-2,1,false,128.875
1526375291646903,1,10,16,1,-2,-1,0,0,false,131.125
1526375291646903,1,-1,-3,3,1,0,0,0,false,128.125
1526375291653910,-3,-10,-11,-8,-3,-2,-1,-1,false,123
1526375291653910,-2,-9,11,-1,-2,-3,0,-1,false,127.125
1526375291668919,-4,-6,-14,-3,0,-1,-1,0,false,124.375
1526375291668919,1,8,-9,-6,-1,1,-2,-1,false,126.875
1526375291677926,1,2,7,4,2,1,0,0,false,130.125
1526375291677926,-2,-5,-5,-4,-3,-2,-1,-2,false,125
1526375291691935,1,5,3,6,-2,0,0,0,false,129.625
1526375291691935,0,-5,-3,5,2,-1,-1,0,false,127.625
1526375291699940,0,19,9,-1,-1,1,2,0,false,131.625
1526375291699940,-3,-11,11,-3,-2,-1,0,-1,false,126.75
1526375291706945,0,1,-1,0,2,0,-1,-1,false,128
1526375291706945,-2,0,-8,-5,-2,-2,1,-2,false,125.5
1526375291713946,0,-14,-17,-3,1,-2,-2,-1,false,123.25
1526375291713946,3,8,7,4,1,0,2,2,false,131.375
1526375291728959,1,-6,9,-2,-2,-1,1,-1,false,127.875
1526375291728959,-4,-4,-17,-1,-2,-1,-1,-1,false,124
1526375291737960,0,5,13,1,-1,0,0,0,false,130.25
1526375291737960,-1,-3,-1,1,0,-3,-2,-1,false,126.75
1526375291751974,-1,-2,-12,-2,1,0,-1,0,false,125.875
1526375291751974,0,6,10,-2,-2,-1,0,-1,false,129.25
1526375291767985,-5,-12,-4,-2,-2,-1,0,-2,false,124.5
1526375291767985,0,-9,-14,2,2,0,-1,0,false,125.5
1526375291774990,2,9,-1,-4,-1,0,1,-1,false,128.625
1526375291774990,-1,12,9,-3,2,1,0,1,false,130.625
1526375291775986,0,-6,4,11,2,0,-3,-1,false,128.875
1526375291775986,-3,-16,3,-3,-2,0,-1,-1,false,125.125
1526375291788994,-2,4,-24,-5,-4,-3,-3,-2,false,123.125
1526375291788994,2,6,11,3,1,0,-1,-1,false,130.625
1526375291797999,4,5,15,-2,1,1,-1,1,false,131
1526375291797999,-2,-1,-14,0,0,-1,0,-1,false,125.625
1526375291812014,-3,-8,-5,-4,-1,1,-2,-2,false,125
1526375291812014,-4,-18,-14,-5,-4,-2,-2,-1,false,122
1526375291820018,1,15,11,-1,-1,-1,0,0,false,131
1526375291820018,0,4,2,1,-1,-1,0,1,false,128.75
1526375291835029,-3,-2,10,0,1,0,1,1,false,129
1526375291835029,0,-6,3,6,-1,-1,-2,0,false,127.875
1526375291836026,-4,-8,-17,-7,-1,0,0,-2,false,123.125
1526375291836026,0,3,4,-8,-3,0,-1,-1,false,127.25
1526375291849037,0,-6,-13,0,0,2,2,-1,false,126
1526375291849037,1,5,-5,-6,-1,0,-1,-3,false,126.75
1526375291857044,2,9,28,15,1,1,0,0,false,135
1526375291857044,1,-1,8,7,2,0,0,0,false,130.125
1526375291872053,1,10,11,2,-1,-1,-2,-1,false,130.375
1526375291872053,-1,-13,-11,-2,-2,0,-1,0,false,124.25
1526375291880058,-5,-6,-19,-11,-2,-2,-1,-2,false,122
1526375291880058,-2,0,-14,-4,-2,0,0,-3,false,124.875
1526375291903074,-2,-14,-17,-5,0,-1,-1,-2,false,122.75
1526375291903074,-1,-4,7,-9,-1,-1,-1,-3,false,126.375
1526375291904070,3,6,10,6,-2,0,-1,-1,false,130.625
1526375291904070,7,24,31,16,3,1,0,3,false,138.625
1526375291909078,1,-1,5,0,-1,0,0,0,false,128.5
1526375291909078,-1,1,-9,-1,0,-1,1,0,false,126.75
1526375291917084,-5,-15,-20,-10,-1,-1,-2,-3,false,121
1526375291917084,-3,-13,-17,-8,-3,-2,-2,0,false,122
1526375291932098,0,5,7,0,-1,0,0,0,false,129.375
1526375291932098,-8,-25,-16,-11,-3,0,1,-1,false,120.125
1526375291940096,1,9,-33,-6,-2,-4,-6,-3,false,122.5
1526375291940096,8,19,57,19,6,2,-1,2,false,142
1526375291955104,7,22,41,15,4,1,3,3,false,140
1526375291955104,0,2,4,7,0,0,0,1,false,129.75
1526375291956106,-7,-13,-14,-9,-3,-1,1,-2,false,122
1526375291956106,-7,-20,-52,-21,-7,-4,-2,-4,false,113
1526375291969114,-2,-6,-1,-1,0,-1,-2,-2,false,126.125
1526375291969114,2,8,12,4,1,0,-1,1,false,131.375
1526375291977125,-1,-3,-2,1,0,-1,0,0,false,127.25
1526375291977125,-3,-2,-12,-10,-3,-2,0,-3,false,123.625
1526375291992137,-7,-28,-14,-7,-1,-1,-3,-3,false,120
1526375291992137,8,26,7,14,1,-1,-3,-1,false,134.375
1526375292000134,9,21,50,14,4,3,3,4,false,141.5
1526375292000134,0,-2,0,0,2,2,0,0,false,128.25
1526375292015149,-5,-3,-10,-8,-4,-2,0,-1,false,123.875
1526375292015149,-5,-12,-17,-6,-2,-1,-1,-2,false,122
1526375292016144,-4,-11,-18,-6,-3,-2,0,-1,false,122.375
1526375292016144,-2,-15,-2,-2,0,0,-1,-3,false,124.875
1526375292029156,1,15,-6,-5,-4,-1,-2,0,false,127.75
1526375292029156,4,2,2,7,2,-1,0,0,false,130
1526375292037158,2,11,39,10,3,2,2,2,false,136.875
1526375292037158,-1,-6,-19,-3,-2,-1,0,0,false,124
1526375292052174,-1,-7,-7,-3,0,-1,-1,-1,false,125.375
1526375292052174,-1,0,3,-4,-2,0,0,0,false,127.5
1526375292060174,-2,-2,-14,-6,-3,-1,-1,-1,false,124
1526375292060174,-5,-8,-16,-6,-1,-1,-1,-3,false,123
1526375292075188,-4,-19,-11,-9,-2,-2,-1,-1,false,122
1526375292075188,10,23,10,8,4,1,-1,3,false,135.25
1526375292076185,6,15,51,27,6,2,3,2,false,142
1526375292076185,1,10,9,-1,-3,-1,0,2,false,130.125
1526375292089197,0,-4,-10,0,-1,-1,-1,0,false,125.875
1526375292089197,-9,-19,-13,-16,-5,0,-1,-3,false,119.75
1526375292097204,-7,-12,-29,-10,-2,-1,-2,-3,false,120
1526375292097204,1,4,6,2,1,0,-1,0,false,129.625
1526375292120214,0,4,2,-1,0,1,1,0,false,128.875
1526375292120214,-8,-22,-24,-15,-4,-2,-1,-4,false,118
1526375292121214,2,-1,-23,-2,0,-1,-2,-1,false,124.5
1526375292121214,7,29,52,14,2,-1,1,1,false,141.125
1526375292135227,6,2,10,6,3,2,1,2,false,132
1526375292135227,3,11,34,11,2,-1,0,2,false,135.75
1526375292136224,-6,-14,-25,-13,-1,-2,0,-2,false,120.125
1526375292136224,-8,-17,-34,-11,-4,-2,-1,-3,false,118
1526375292149238,-1,2,0,0,-2,-2,-2,-2,false,127.125
1526375292149238,0,4,10,4,0,0,2,0,false,130.5
1526375292157238,-1,-4,-10,-8,-4,-2,-1,-2,false,124
1526375292157238,-5,-14,-22,-10,-1,-2,-1,-3,false,121
1526375292172248,-2,4,-8,-1,-3,-2,-1,-3,false,126
1526375292172248,6,-7,24,11,4,1,-1,2,false,133
1526375292180270,8,48,30,16,5,1,2,3,false,142.125
1526375292180270,2,1,12,0,0,1,2,3,false,130.625
1526375292195268,-2,-1,22,-1,0,0,0,0,false,130.25
1526375292195268,-6,-15,-43,-9,-4,-1,-2,-4,false,118
1526375292195268,-4,-22,-9,-7,-3,-3,-2,-1,false,122
1526375292195268,-4,0,-11,-5,-2,-1,1,-2,false,125
1526375292209278,-6,-13,-16,-7,-1,-2,-1,-2,false,122
1526375292209278,2,4,-4,4,0,-2,-2,-2,false,128
1526375292217278,4,9,25,7,3,3,1,2,false,134.75
1526375292217278,1,12,10,6,1,1,-1,-1,false,131.625
1526375292232288,2,-2,0,1,-1,-1,0,1,false,128
1526375292232288,-2,1,-2,-3,-3,-2,1,-2,false,126.5
1526375292240298,-6,-12,-18,-7,-4,-3,-1,-4,false,121
